,sqfeet,beds,baths,income,density,rental,sale,TBE
0,1594.6005908751877,1,1,40639.420658519804,6099.166331152253,1601.9573333333335,59736.935,37.2899663162065
1,1685.4520789086012,1,2,19786.961525570543,17511.426631294504,3803.72,355977.445,93.58665858685708
2,536.0247341353052,1,1,14564.474804689487,20210.022577321535,1820.379,67307.0,36.97416856599642
3,820.9083112146401,1,2,14580.080426476856,19529.092360940445,2597.204825396825,100999.5,38.88776850111094
4,719.9496773904215,1,2,16549.376395961775,20180.29447654819,2210.9962380952384,87093.0,39.390840427223054
5,1371.4506315578014,1,2,20059.662854248232,18419.84530789488,3454.634,179354.0,51.91693244494207
6,1453.2718330555974,1,2,18665.527003801206,19109.360905314035,3527.028,229076.5,64.94887480337553
7,726.226848789733,1,2,14704.941676244203,20180.29447654819,2111.0229047619055,85468.5,40.486770563789634
8,1530.9602208407514,1,2,19787.941889160735,17503.085154474164,3733.248,290082.0,77.7023117671261
9,1622.067844819752,1,2,19786.0535887452,17523.988026216204,3781.284,334644.445,88.50021447741032
10,969.609079212088,2,2,17710.1167522916,18457.507314700986,3004.7071238095245,132627.0,44.13974292171563
11,969.609079212088,1,1,16405.150422544495,18477.448341721738,2935.018457142857,115733.5,39.431949641864506
12,1433.4327893305108,1,1,19789.61245816555,17511.563265431298,3670.768,253452.5,69.04617780257428
13,1515.7737730679773,1,2,19768.76670098923,17540.535750844894,3689.228,279497.0,75.76029456569233
14,1115.669774011238,1,1,20219.668202037094,17562.05391358189,3061.9178333333334,146117.495,47.7209066191467
15,1156.4717900084545,1,1,19985.197759146842,17548.738165546387,3384.3526666666667,166145.5,49.09225378206251
16,1371.6275500226677,1,2,28602.19939958425,18430.875366606906,3246.638,162153.86523809526,49.9451633468515
17,1118.5578114813736,1,1,20239.33435686309,17518.289857241154,3126.7928333333334,146793.995,46.947144510213526
18,1433.2119456263406,1,1,18510.69689234063,17540.421532646633,3595.364,244428.5,67.98435429625485
19,1454.4777589288276,1,1,17679.26708159034,18901.205962368276,3542.772,229631.0,64.81675930598978
20,978.701552773083,1,1,14737.844272360157,18570.89384298056,2657.541262337663,112583.0,42.36359434771982
21,1685.4520789086012,1,2,19913.02155989937,17524.54393420443,3795.4,354974.945,93.52767692469831
22,1622.067844819752,1,1,20212.47448006486,17505.891424531233,3789.604,335646.945,88.57045353551453
23,969.609079212088,1,1,11472.686040038036,19423.986084251126,2795.7021238095235,112923.0,40.391642241959275
24,971.8154038611293,1,2,11727.73692104315,19387.884002943047,2677.997556709957,112903.0,42.159485813238206
25,969.609079212088,1,2,16621.920701790223,18457.507314700986,2853.2494571428574,115433.5,40.456855151947
26,1371.6279075301545,1,2,30029.034972425958,19370.321251922644,3184.282,154132.6666666667,48.40421378089839
27,1433.4327893305108,1,1,19800.93892952327,17540.421532646633,3662.448,251678.0,68.71851832435573
28,719.9496773904215,1,2,14299.764314787257,20180.29447654819,2114.9509047619053,85673.0,40.508268918726884
29,1530.9602208407514,1,2,19768.980299310904,17540.535750844894,3724.928,289079.5,77.60673494897082
30,1507.9969519878375,1,1,19760.721843617408,17484.853785983312,3697.548,280499.5,75.86094893156222
31,1436.000493787132,1,1,19210.01552194351,17501.705523004075,3609.164,246203.0,68.21607441501688
32,1369.251032544928,1,1,19767.99231888464,18477.436376492104,3453.894,175469.0,50.80323831594137
33,1371.4506315578014,1,1,20059.662854248232,19295.96227548413,3416.376,169347.5,49.56933897205694
34,1366.6933718916057,1,2,20040.486175341142,18651.17595076588,3429.216,172048.0,50.17123447458545
35,969.609079212088,1,1,11850.987936731828,18460.639045174998,2818.52579047619,114534.0,40.63613694329526
36,1374.2573918188612,1,1,29700.47036747245,19158.63594553294,3196.36,157901.59523809524,49.40044151412708
37,1371.6275500226677,1,2,29080.217865153918,18429.207446285734,3231.694,161978.86523809526,50.12196861401335
38,1371.627434519732,1,2,30025.016404775804,18573.88886811488,3219.304,160298.4523809524,49.79289075556468
39,970.0658162141056,1,1,14475.04017467855,18477.448341721738,2811.9057904761903,114494.0,40.717580364102695
40,1374.2573918188612,1,1,29700.47036747245,19245.369822807552,3193.316,154366.59523809524,48.34053229874377
41,1433.2012655217166,1,1,17929.83680322485,17501.705523004075,3602.284,245983.0,68.28528788957227
42,1371.6279075301545,1,2,30025.016404775804,19003.232246928474,3207.4,158666.1666666667,49.4687805283615
43,1371.620899181998,1,2,20061.983984512437,19009.08417581143,3417.136,171729.5,50.25538930847353
44,1453.2718330555974,1,1,17758.260651004908,19150.12753759026,3535.548,229281.5,64.85034286056928
45,1371.620899181998,1,2,20061.983984512437,19125.67523302067,3416.528,170732.0,49.97236961031785
46,1371.6279075301545,1,2,30029.034972425958,17837.08870987071,3218.333,158816.9523809524,49.347582236192586
47,1371.6279075301545,1,2,30029.034972425958,19117.810785877307,3214.508,158668.1666666667,49.3600161102933
48,1374.3114473290605,1,1,29918.572434517566,19348.285028540762,3193.164,154265.59523809524,48.311203319997105
49,1156.4717900084545,1,1,19985.197759146842,17540.357369738424,3384.3526666666667,166145.5,49.09225378206251
50,1118.5578114813736,1,1,20219.668202037094,17518.289857241154,3126.7928333333334,146793.995,46.947144510213526
51,1433.2119456263406,1,1,18510.69689234063,17540.421532646633,3595.364,244428.5,67.98435429625485
52,969.609079212088,1,1,11472.686040038036,18457.507314700986,2818.52579047619,114534.0,40.63613694329526
53,1371.5130427523923,1,2,30025.016404775804,18573.88886811488,3219.304,160298.4523809524,49.79289075556468
54,1115.669774011238,1,2,20325.542978204914,17562.05391358189,3061.9178333333334,146117.495,47.7209066191467
