,sqfeet,beds,baths,income,density,rental,sale,ROI
81,1340.683367664422,3,2,120998.9574447721,5637.781679846772,3739.28,422347.3,112.94882972122974
82,1340.683367664422,3,2,120998.9574447721,5637.781679846772,3739.28,422347.3,112.94882972122974
83,1340.683367664422,3,2,120998.9574447721,5637.781679846772,3739.28,422347.3,112.94882972122974
84,575.6124919839208,1,1,13664.546986373924,19931.74241681049,1869.8129999999999,49080.0,26.24861416622946
85,1346.821517547026,3,1,84116.86733593584,5637.74876296595,3957.44,579193.66,146.35563899894882
86,1146.8111867121231,1,1,16736.81888284796,39690.284842728375,3398.66,297371.86,87.49679579599018
87,1348.8041886570265,4,1,17382.054067556077,17219.692318277426,3203.75,173294.47,54.091133827545846
88,488.0643405265134,1,1,17751.141952584672,19931.74241681049,2042.3733333333332,62814.0,30.75539568345324
89,1353.8669619664972,2,1,15066.22489314717,21514.768759815954,2567.69,67991.95923520923,26.479816190898912
90,1330.507396394178,3,2,124348.14905342532,5785.297842101214,3551.88,352667.13,99.29027163079833
91,1348.8041886570265,3,1,17677.97405971961,21872.792634128717,2838.47,78561.39296536795,27.677373009180283
92,1313.5452818658175,5,1,116745.85751267686,5637.749861789111,3774.23,515359.09463092464,136.5468173987607
93,1281.8945446296307,4,2,84171.16996269781,5637.781780640181,3813.23,562038.74,147.39177547643337
94,1348.8041886570265,3,1,19173.70373736149,21872.792634128717,2866.12,103661.7231240981,36.16796335258053
95,1353.781115513988,2,1,13652.390388208723,21872.792634128717,2569.88,68241.95923520923,26.55453143151012
96,1247.7830385158752,3,1,18023.91232202103,17051.705868058794,3094.61,165019.22,53.32472266295268
97,728.6506341135673,2,1,13705.37025767536,41190.486771852484,3025.5566666666664,122661.875,40.54191955860465
98,1340.683367664422,3,2,126636.42069480575,6020.825730007113,3583.74,382442.90545454546,106.71614164379824
99,1330.507396394178,3,2,124345.4669011599,5633.250469483536,3703.28,405277.25,109.43737713594435
