,sqfeet,beds,baths,income,density,rental,sale,ROI,city
52,1340.683367664422,3,2,113996.77296566487,5637.781679846772,3772.44,464645.1146309246,123.16832464689288,"Portlandville, NY"
53,1340.683367664422,3,2,126059.17712995064,5637.781679846772,3730.78,405277.25,108.63070189075742,"Portlandville, NY"
54,1340.683367664422,3,2,120998.9574447721,5637.781679846772,3739.28,422347.3,112.94882972122974,"Portlandville, NY"
55,1337.5014582711458,3,1,17732.49488498414,21872.79263412872,2890.93,116503.86174603172,40.29978648602067,"Philadelphia, PA"
56,1319.1253524056128,3,1,18401.06798862133,22133.00322513665,2871.99,116067.21015873014,40.41351472628044,"Philadelphia, PA"
57,1340.683367664422,3,2,121101.29207259844,5779.3038377391085,3582.19,369737.18,103.21540175144256,"Portlandville, NY"
58,1337.5014582711458,2,1,17675.784002973018,21872.79263412872,2890.93,116503.86174603172,40.29978648602067,"Philadelphia, PA"
59,1340.683367664422,3,1,120998.9574447721,5637.781679846772,3739.28,422347.3,112.94882972122974,"Portlandville, NY"
60,571.6070342724722,1,1,13754.207607784148,19931.74241681049,1894.095,49080.0,25.912111060955237,"Austin, TX"
61,1340.683367664422,3,2,113996.77296566487,5637.781679846772,3772.44,464645.1146309246,123.16832464689288,"Portlandville, NY"
62,571.6070342724722,1,1,11598.84404139564,19931.74241681049,1894.095,49080.0,25.912111060955237,"Austin, TX"
63,1340.683367664422,3,2,113996.77296566487,5637.781679846772,3772.44,464645.1146309246,123.16832464689288,"Portlandville, NY"
64,1340.683367664422,3,2,120998.9574447721,5637.781679846772,3739.28,422347.3,112.94882972122974,"Portlandville, NY"
65,1337.5014582711458,3,1,17675.784002973018,21872.79263412872,2890.93,116503.86174603172,40.29978648602067,"Philadelphia, PA"
66,1340.683367664422,3,1,121101.29207259844,5780.297583950826,3582.19,369737.18,103.21540175144256,"Portlandville, NY"
67,571.6070342724722,1,1,13664.546986373924,19931.74241681049,1894.095,49080.0,25.912111060955237,"Austin, TX"
68,571.6070342724722,1,1,13664.546986373924,19931.74241681049,1894.095,49080.0,25.912111060955237,"Austin, TX"
69,1340.683367664422,3,2,113996.77296566487,5637.781679846772,3772.44,464645.1146309246,123.16832464689288,"Portlandville, NY"
70,1340.683367664422,3,2,120998.9574447721,5637.781679846772,3739.28,422347.3,112.94882972122974,"Portlandville, NY"
71,1340.683367664422,3,2,120998.9574447721,5637.781679846772,3739.28,422347.3,112.94882972122974,"Portlandville, NY"
72,571.6070342724722,1,1,13754.207607784148,19931.74241681049,1894.095,49080.0,25.912111060955237,"Austin, TX"
73,571.6070342724722,1,1,13664.546986373924,19931.74241681049,1894.095,49080.0,25.912111060955237,"Austin, TX"
74,1340.683367664422,3,2,113996.77296566487,5637.781679846772,3772.44,464645.1146309246,123.16832464689288,"Portlandville, NY"
75,1340.683367664422,3,2,120998.9574447721,5637.781679846772,3739.28,422347.3,112.94882972122974,"Portlandville, NY"
76,1340.683367664422,3,2,120998.9574447721,5637.781679846772,3739.28,422347.3,112.94882972122974,"Portlandville, NY"
77,1340.683367664422,3,2,120998.9574447721,5637.781679846772,3739.28,422347.3,112.94882972122974,"Portlandville, NY"
78,571.6070342724722,1,1,13664.546986373924,19931.74241681049,1894.095,49080.0,25.912111060955237,"Austin, TX"
