,sqfeet,beds,baths,income,density,rental,sale,ROI,city
48,571.2836586950333,2,1,11827.207922864356,19928.088897797155,1898.775,49080.0,25.84824426274835,"Austin, TX"
49,571.1637527968956,2,1,11369.22801345274,20063.026882850478,1872.025,49080.0,26.21759858976242,"Austin, TX"
50,571.0802178993761,1,1,11379.623383945182,19882.469410449063,1898.775,49080.0,25.84824426274835,"Austin, TX"
51,574.2548211087227,2,1,11792.435060518816,19882.469410449063,1871.995,49080.0,26.218018744708186,"Austin, TX"
52,571.2836586950333,2,1,11827.207922864356,19928.088897797155,1898.775,49080.0,25.84824426274835,"Austin, TX"
53,574.2548211087227,2,1,11816.056747571043,19882.469410449063,1871.995,49080.0,26.218018744708186,"Austin, TX"
54,574.2548211087227,2,1,12023.548185532009,19981.664150186734,1871.995,49080.0,26.218018744708186,"Austin, TX"
55,574.2548211087227,2,1,11379.623383945182,19882.469410449063,1871.995,49080.0,26.218018744708186,"Austin, TX"
56,574.2548211087227,2,1,11419.484595852326,19882.469410449063,1871.995,49080.0,26.218018744708186,"Austin, TX"
57,574.2548211087227,2,1,11792.435060518816,19882.469410449063,1871.995,49080.0,26.218018744708186,"Austin, TX"
58,574.2548211087227,2,1,11379.623383945182,19882.469410449063,1871.995,49080.0,26.218018744708186,"Austin, TX"
59,574.2548211087227,2,1,11980.08329269957,19882.469410449063,1871.995,49080.0,26.218018744708186,"Austin, TX"
60,574.2548211087227,2,1,11857.811199219488,19882.469410449063,1871.995,49080.0,26.218018744708186,"Austin, TX"
61,574.2548211087227,2,1,12025.511763916134,19882.469410449063,1871.995,49080.0,26.218018744708186,"Austin, TX"
62,574.2502324722419,2,1,11415.66597029344,20026.759277614798,1887.235,49080.0,26.006300222282864,"Austin, TX"
63,573.549794790369,2,1,11415.66597029344,20021.25172607385,1887.235,49080.0,26.006300222282864,"Austin, TX"
64,574.2548211087227,2,1,11980.08329269957,19882.469410449063,1871.995,49080.0,26.218018744708186,"Austin, TX"
65,573.549794790369,2,1,11415.66597029344,20018.18616287865,1887.235,49080.0,26.006300222282864,"Austin, TX"
66,574.2548211087227,2,1,12025.511763916134,19882.469410449063,1871.995,49080.0,26.218018744708186,"Austin, TX"
67,574.2548211087227,2,1,11980.08329269957,20026.624770995317,1887.235,49080.0,26.006300222282864,"Austin, TX"
68,574.2548211087227,2,1,11980.08329269957,19882.469410449063,1871.995,49080.0,26.218018744708186,"Austin, TX"
69,574.2548211087227,2,1,11980.08329269957,20026.624770995317,1887.235,49080.0,26.006300222282864,"Austin, TX"
70,574.2548211087227,1,1,11980.08329269957,20029.521843313272,1887.235,49080.0,26.006300222282864,"Austin, TX"
71,574.2548211087227,1,1,11980.08329269957,19882.469410449063,1871.995,49080.0,26.218018744708186,"Austin, TX"
72,574.2548211087227,2,1,11980.08329269957,19882.469410449063,1871.995,49080.0,26.218018744708186,"Austin, TX"
73,573.5255314191771,2,1,11980.08329269957,19894.50723790952,1871.995,49080.0,26.218018744708186,"Austin, TX"
74,573.5255314191771,1,1,11980.08329269957,19894.50723790952,1871.995,49080.0,26.218018744708186,"Austin, TX"
75,574.2548211087227,2,1,11980.08329269957,19882.469410449063,1871.995,49080.0,26.218018744708186,"Austin, TX"
76,574.2548211087227,1,1,11980.08329269957,19882.469410449063,1871.995,49080.0,26.218018744708186,"Austin, TX"
77,574.2548211087227,1,1,11980.08329269957,19882.469410449063,1871.995,49080.0,26.218018744708186,"Austin, TX"
78,571.1637527968956,2,1,11400.873661763477,20063.026882850478,1872.025,49080.0,26.21759858976242,"Austin, TX"
79,571.1637527968956,2,1,11668.039173149857,20063.026882850478,1872.025,49080.0,26.21759858976242,"Austin, TX"
80,588.573973771893,2,1,12088.597355639702,20049.006919540967,1963.375,53490.0,27.243903991850768,"Austin, TX"
81,574.2548211087227,2,1,16540.461525780618,19882.469410449063,1873.945,54296.0,28.974169466019543,"Austin, TX"
82,574.2548211087227,2,1,12088.597355639702,19882.45450069235,1871.995,49080.0,26.218018744708186,"Austin, TX"
83,574.2548211087227,2,1,11896.713690297114,19894.50723790952,1871.995,49080.0,26.218018744708186,"Austin, TX"
84,574.2548211087227,2,1,11980.08329269957,19894.50723790952,1871.995,49080.0,26.218018744708186,"Austin, TX"
85,538.1735477001961,1,1,11655.556471764832,19894.50723790952,2035.715,58315.0,28.64595486106847,"Austin, TX"
86,538.0572488403033,1,1,12849.752574940316,19894.551492596,2035.715,58315.0,28.64595486106847,"Austin, TX"
87,538.0572488403033,1,1,12849.881635745349,19892.052743420347,2035.715,58315.0,28.64595486106847,"Austin, TX"
88,538.0572488403033,1,1,12849.881635745349,19892.052743420347,2035.715,58315.0,28.64595486106847,"Austin, TX"
89,533.0290566280783,1,1,12849.881635745349,19892.052743420347,2046.255,61475.0,30.042687739309127,"Austin, TX"
90,537.8964880210905,2,1,16357.826414164403,19892.052743420347,2058.095,63251.0,30.732789302728985,"Austin, TX"
91,538.0572488403033,1,1,12849.881635745349,19892.052743420347,2035.715,58315.0,28.64595486106847,"Austin, TX"
92,538.0572488403033,1,1,11813.350711833267,19892.052743420347,2035.715,58315.0,28.64595486106847,"Austin, TX"
93,532.7286252152293,5,1,12852.65238887121,19894.50723790952,2083.355,68907.0,33.07501601983339,"Austin, TX"
94,532.7286252152293,4,1,16837.444667425232,19894.50723790952,2096.955,71744.0,34.21341898133246,"Austin, TX"
95,532.7286252152293,4,1,16837.444667425232,19894.50723790952,2096.955,71744.0,34.21341898133246,"Austin, TX"
96,2523.0425094901657,2,1,15428.148518728796,18442.8624128138,2731.84,83749.43,30.65678443832728,"Austin, TX"
97,2523.0425094901657,2,1,15428.148518728796,18442.8624128138,2731.84,83749.43,30.65678443832728,"Austin, TX"
98,2449.769191199103,2,1,15428.148518728796,18442.8624128138,2758.29,83749.43,30.36280811662298,"Austin, TX"
99,2510.4812436932125,5,1,13399.863372209142,18652.701608179843,2762.12,94059.43,34.05334670470508,"Austin, TX"
