,sqfeet,beds,baths,income,density,rental,sale,ROI
0,2510.4812436932125,4,2,43079.16070954465,26291.94298432324,3637.09,866296.2153393665,238.18388198789867
1,571.1637527968956,1,1,11400.873661763475,20063.026882850474,1872.025,49080.0,26.21759858976242
2,571.1637527968956,1,1,11374.363136782029,20063.026882850474,1872.025,49080.0,26.21759858976242
3,571.1637527968956,1,1,11386.615063188116,20063.026882850474,1872.025,49080.0,26.21759858976242
4,571.1637527968956,1,1,11400.873661763475,20063.026882850474,1872.025,49080.0,26.21759858976242
5,571.1637527968956,1,1,11386.762175993104,20063.026882850474,1872.025,49080.0,26.21759858976242
6,571.1637527968956,1,1,11386.615063188116,20063.026882850474,1872.025,49080.0,26.21759858976242
7,571.1637527968956,1,1,11386.762175993104,20063.026882850474,1872.025,49080.0,26.21759858976242
8,571.1637527968956,1,1,11400.873661763475,20063.026882850474,1872.025,49080.0,26.21759858976242
9,571.1638480333731,1,1,11383.188843613736,19882.469410449063,1898.775,49080.0,25.84824426274835
10,571.1637527968956,1,1,11400.873661763475,20063.026882850474,1872.025,49080.0,26.21759858976242
11,571.1638480333731,1,1,11383.188843613736,19882.469410449063,1898.775,49080.0,25.84824426274835
12,571.1638480333731,1,1,11399.714391873104,19882.469410449063,1898.775,49080.0,25.84824426274835
13,571.1638480333731,1,1,11448.902051298906,19882.469410449063,1898.775,49080.0,25.84824426274835
14,571.1638480333731,1,1,11448.902051298906,19882.469410449063,1898.775,49080.0,25.84824426274835
15,571.1638480333731,1,1,11372.126944912645,19882.469410449063,1898.775,49080.0,25.84824426274835
16,571.1638480333731,1,1,11383.188843613736,19882.469410449063,1898.775,49080.0,25.84824426274835
17,571.1638480333731,1,1,11448.902051298906,19882.469410449063,1898.775,49080.0,25.84824426274835
18,571.1638480333731,1,1,11399.714391873104,19882.469410449063,1898.775,49080.0,25.84824426274835
19,571.1708138636075,1,1,11448.902051298906,19882.469410449063,1898.775,49080.0,25.84824426274835
20,571.1638480333731,1,1,11399.714391873104,19882.469410449063,1898.775,49080.0,25.84824426274835
21,571.1638480333731,1,1,11400.841033484441,19882.469410449063,1898.775,49080.0,25.84824426274835
22,571.1708138636075,1,1,11448.902051298906,19882.469410449063,1898.775,49080.0,25.84824426274835
23,571.1708138636075,1,1,11448.902051298906,19884.181957513818,1898.775,49080.0,25.84824426274835
24,571.1638480333731,1,1,11383.188843613736,19882.469410449063,1898.775,49080.0,25.84824426274835
25,571.1637527968956,2,1,12024.027313105616,20063.026882850474,1872.025,49080.0,26.21759858976242
26,571.1708138636075,1,1,11448.902051298906,19882.469410449063,1898.775,49080.0,25.84824426274835
27,571.1639326200722,1,1,11448.902051298906,19882.469410449063,1898.775,49080.0,25.84824426274835
28,571.1708138636075,1,1,11448.902051298906,19882.469410449063,1898.775,49080.0,25.84824426274835
29,571.1637527968956,2,1,11369.243800678498,20063.026882850474,1872.025,49080.0,26.21759858976242
30,571.1709136541398,1,1,11448.902051298906,19882.469410449063,1898.775,49080.0,25.84824426274835
31,571.1637527968956,2,1,11369.243800678498,20063.026882850474,1872.025,49080.0,26.21759858976242
32,571.1637527968956,1,1,12043.85992003484,20066.428850532593,1872.025,49080.0,26.21759858976242
33,571.1707167394121,1,1,11399.544284036296,19882.469410449063,1898.775,49080.0,25.84824426274835
34,571.1637527968956,2,1,11368.995208266277,20063.026882850474,1872.025,49080.0,26.21759858976242
35,571.1637527968956,2,1,11369.010995492034,20063.026882850474,1872.025,49080.0,26.21759858976242
36,571.1709136541398,1,1,11399.544284036296,19882.469410449063,1898.775,49080.0,25.84824426274835
37,571.1709136541398,1,1,11369.4997735894,19882.469410449063,1898.775,49080.0,25.84824426274835
38,571.1709136541398,1,1,11369.4997735894,19882.469410449063,1898.775,49080.0,25.84824426274835
39,571.1637527968956,2,1,11369.22801345274,20063.026882850474,1872.025,49080.0,26.21759858976242
40,571.1637653435741,1,1,13251.309630815946,22710.174357922835,1742.7269230769232,49080.0,28.16275995400665
41,571.1709136541398,1,1,11369.237573729124,19882.469410449063,1898.775,49080.0,25.84824426274835
42,571.1709136541398,1,1,11369.4997735894,19882.469410449063,1898.775,49080.0,25.84824426274835
43,571.1637527968956,2,1,11369.490213313014,20063.026882850474,1872.025,49080.0,26.21759858976242
44,571.1637527968956,2,1,11369.22801345274,20063.026882850474,1872.025,49080.0,26.21759858976242
45,571.2836586950333,2,1,11827.207922864356,19928.088897797155,1898.775,49080.0,25.84824426274835
46,571.1637653435741,1,1,13251.309630815946,22710.174357922835,1742.7269230769232,49080.0,28.16275995400665
47,571.2836586950333,2,1,11827.207922864356,19928.088897797155,1898.775,49080.0,25.84824426274835
48,571.2836586950333,2,1,11827.207922864356,19928.088897797155,1898.775,49080.0,25.84824426274835
49,571.1637527968956,2,1,11369.22801345274,20063.026882850474,1872.025,49080.0,26.21759858976242
50,571.0802178993761,1,1,11379.623383945182,19882.469410449063,1898.775,49080.0,25.84824426274835
51,574.2548211087227,2,1,11792.435060518816,19882.469410449063,1871.995,49080.0,26.218018744708186
52,571.2836586950333,2,1,11827.207922864356,19928.088897797155,1898.775,49080.0,25.84824426274835
53,574.2548211087227,2,1,11816.056747571043,19882.469410449063,1871.995,49080.0,26.218018744708186
54,574.2548211087227,2,1,12023.548185532009,19981.664150186738,1871.995,49080.0,26.218018744708186
55,574.2548211087227,2,1,11379.623383945182,19882.469410449063,1871.995,49080.0,26.218018744708186
56,574.2548211087227,2,1,11419.484595852326,19882.469410449063,1871.995,49080.0,26.218018744708186
57,574.2548211087227,2,1,11792.435060518816,19882.469410449063,1871.995,49080.0,26.218018744708186
58,574.2548211087227,2,1,11379.623383945182,19882.469410449063,1871.995,49080.0,26.218018744708186
59,574.2548211087227,2,1,11980.08329269957,19882.469410449063,1871.995,49080.0,26.218018744708186
60,574.2548211087227,2,1,11857.811199219488,19882.469410449063,1871.995,49080.0,26.218018744708186
61,574.2548211087227,2,1,12025.511763916134,19882.469410449063,1871.995,49080.0,26.218018744708186
62,574.2502324722419,2,1,11415.665970293441,20026.759277614794,1887.235,49080.0,26.006300222282864
63,573.549794790369,2,1,11415.665970293441,20021.25172607385,1887.235,49080.0,26.006300222282864
64,574.2548211087227,2,1,11980.08329269957,19882.469410449063,1871.995,49080.0,26.218018744708186
65,573.549794790369,2,1,11415.665970293441,20018.18616287865,1887.235,49080.0,26.006300222282864
66,574.2548211087227,2,1,12025.511763916134,19882.469410449063,1871.995,49080.0,26.218018744708186
67,574.2548211087227,2,1,11980.08329269957,20026.624770995313,1887.235,49080.0,26.006300222282864
68,574.2548211087227,2,1,11980.08329269957,19882.469410449063,1871.995,49080.0,26.218018744708186
69,574.2548211087227,2,1,11980.08329269957,20026.624770995313,1887.235,49080.0,26.006300222282864
70,574.2548211087227,1,1,11980.08329269957,20029.521843313272,1887.235,49080.0,26.006300222282864
71,574.2548211087227,1,1,11980.08329269957,19882.469410449063,1871.995,49080.0,26.218018744708186
72,574.2548211087227,2,1,11980.08329269957,19882.469410449063,1871.995,49080.0,26.218018744708186
73,573.5255314191771,2,1,11980.08329269957,19894.50723790952,1871.995,49080.0,26.218018744708186
74,573.5255314191771,1,1,11980.08329269957,19894.50723790952,1871.995,49080.0,26.218018744708186
75,574.2548211087227,2,1,11980.08329269957,19882.469410449063,1871.995,49080.0,26.218018744708186
76,574.2548211087227,1,1,11980.08329269957,19882.469410449063,1871.995,49080.0,26.218018744708186
77,574.2548211087227,1,1,11980.08329269957,19882.469410449063,1871.995,49080.0,26.218018744708186
78,571.1637527968956,2,1,11400.873661763475,20063.026882850474,1872.025,49080.0,26.21759858976242
79,571.1637527968956,2,1,11668.039173149855,20063.026882850474,1872.025,49080.0,26.21759858976242
80,588.573973771893,2,1,12088.597355639702,20049.006919540967,1963.375,53490.0,27.243903991850768
81,574.2548211087227,2,1,16540.461525780618,19882.469410449063,1873.945,54296.0,28.974169466019546
82,574.2548211087227,2,1,12088.597355639702,19882.45450069235,1871.995,49080.0,26.218018744708186
83,574.2548211087227,2,1,11896.713690297114,19894.50723790952,1871.995,49080.0,26.218018744708186
84,574.2548211087227,2,1,11980.08329269957,19894.50723790952,1871.995,49080.0,26.218018744708186
85,538.1735477001961,1,1,11655.556471764832,19894.50723790952,2035.715,58315.0,28.64595486106847
86,538.0572488403033,1,1,12849.752574940316,19894.551492596,2035.715,58315.0,28.64595486106847
87,538.0572488403033,1,1,12849.881635745347,19892.052743420347,2035.715,58315.0,28.64595486106847
88,538.0572488403033,1,1,12849.881635745347,19892.052743420347,2035.715,58315.0,28.64595486106847
89,533.0290566280783,1,1,12849.881635745347,19892.052743420347,2046.255,61475.0,30.042687739309127
90,537.8964880210905,2,1,16357.826414164403,19892.052743420347,2058.095,63251.0,30.732789302728982
91,538.0572488403033,1,1,12849.881635745347,19892.052743420347,2035.715,58315.0,28.64595486106847
92,538.0572488403033,1,1,11813.350711833267,19892.052743420347,2035.715,58315.0,28.64595486106847
93,532.7286252152293,5,1,12852.65238887121,19894.50723790952,2083.355,68907.0,33.07501601983339
94,532.7286252152293,4,1,16837.444667425232,19894.50723790952,2096.955,71744.0,34.21341898133246
95,532.7286252152293,4,1,16837.444667425232,19894.50723790952,2096.955,71744.0,34.21341898133246
96,2523.0425094901657,2,1,15428.148518728796,18442.862412813796,2731.84,83749.43,30.65678443832728
97,2523.0425094901657,2,1,15428.148518728796,18442.862412813796,2731.84,83749.43,30.65678443832728
98,2449.769191199103,2,1,15428.148518728796,18442.862412813796,2758.29,83749.43,30.36280811662298
99,2510.4812436932125,5,1,13399.863372209142,18652.701608179843,2762.12,94059.43,34.05334670470508
