,sqfeet,beds,baths,income,density,rental,sale,TBE,city
0,1618.9379385165914,1,2,20006.8342720658,17459.380453722235,3787.984,354917.145,93.69552379313112,"Los Angeles, CA"
1,585.8854000237937,1,1,13424.837513985429,20903.25859506848,1696.762,49930.0,29.426637324503968,"Philadelphia, PA"
2,585.8922725588569,1,1,14490.778825529069,19880.70534420271,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
3,585.8783353408137,2,1,13321.391661219264,19942.71631292022,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
4,585.8922725588569,1,1,14074.39804477696,19880.70534420271,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
5,1166.047774486936,1,2,20006.8342720658,17459.380453722235,3332.8446666666664,181362.12,54.41661347553551,"Los Angeles, CA"
6,455.9355760022629,1,1,11656.00651136731,41617.10130938882,2692.484333333334,135750.0,50.41812066254053,"Bronx, NY"
7,585.8775264060961,1,1,11561.97157594398,20976.80619378183,1696.762,49930.0,29.426637324503968,"Philadelphia, PA"
8,585.8902558697033,1,1,14486.580390197189,21052.907863801454,1708.862,49930.0,29.2182750859929,"Philadelphia, PA"
9,585.878366290086,1,1,14527.242134793656,19971.75923692313,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
10,585.8783353408137,2,1,13321.391661219264,19942.71631292022,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
11,585.8922725588569,2,1,15024.693742111913,19880.70534420271,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
12,527.3243056118401,1,1,14074.39804477696,19880.70534420271,1989.491142857143,57867.5,29.08658337472942,"Philadelphia, PA"
13,542.4548521272541,1,1,14074.39804477696,19880.70534420271,1957.929142857143,56396.5,28.80415780404719,"Philadelphia, PA"
14,585.8763896457539,1,1,14489.960978715051,19888.900173134865,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
15,585.8670105290644,2,1,11613.971532224065,21409.933474918693,1705.294,49930.0,29.27940871192885,"Philadelphia, PA"
16,571.0945520306591,2,1,13306.926439136883,21047.933798040624,1680.5079120879122,49300.0,29.336368871211224,"Philadelphia, PA"
17,585.8783353408137,2,1,13321.391661219264,19942.71631292022,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
18,585.8922725588569,1,1,14074.39804477696,19880.70534420271,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
19,585.8922871947436,2,1,13919.99445213305,19880.70534420271,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
20,585.8775264060961,1,1,11561.97157594398,20976.80619378183,1696.762,49930.0,29.426637324503968,"Philadelphia, PA"
21,586.1081194738222,2,1,14489.960978715051,19890.554740723164,1900.906,52640.0,27.69205841845941,"Philadelphia, PA"
22,585.8916576033199,1,1,14959.840013313033,19880.70534420271,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
23,585.8922725588569,2,1,15024.693742111913,19880.70534420271,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
24,1459.1865410098208,1,2,17679.086978825984,18862.99724263532,3542.772,230500.5,65.06218859130647,"Philadelphia, PA"
25,527.3243056118401,1,1,14061.348954917068,19880.70534420271,1989.491142857143,57867.5,29.08658337472942,"Philadelphia, PA"
26,585.8783353408137,2,1,13321.391661219264,19942.71631292022,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
27,585.8783353408137,2,1,13321.391661219264,19942.71631292022,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
28,585.8763896457539,1,1,14489.960978715051,19888.900173134865,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
29,585.8697712271143,1,1,14074.39804477696,19880.70534420271,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
30,585.8905184191561,1,1,11873.84648967744,20976.80619378183,1696.762,49930.0,29.426637324503968,"Philadelphia, PA"
31,585.8902558697033,1,1,14486.580390197189,21052.907863801454,1708.862,49930.0,29.2182750859929,"Philadelphia, PA"
32,587.1461249592534,2,1,14489.800147035096,19888.900173134865,1905.366,52640.0,27.62723802146149,"Philadelphia, PA"
33,527.3243056118401,2,1,14074.39804477696,19880.70534420271,1989.491142857143,57867.5,29.08658337472942,"Philadelphia, PA"
34,585.8922725588569,1,1,14074.39804477696,19882.88083224247,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
35,585.8783353408137,2,1,14468.059635933496,19942.71631292022,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
36,1531.920359450755,2,1,13328.639637238532,20976.22542451249,2622.492,122841.5,46.84151562712107,"Philadelphia, PA"
37,585.8922725588569,1,1,14074.39804477696,19880.70534420271,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
38,527.3243056118401,1,1,14061.348954917068,19880.70534420271,1989.491142857143,57867.5,29.08658337472942,"Philadelphia, PA"
39,585.8783353408137,2,1,13321.391661219264,19942.71631292022,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
40,585.8894469349857,1,1,14564.481533035996,21053.4886330708,1708.862,49930.0,29.2182750859929,"Philadelphia, PA"
41,585.8902558697033,1,1,14486.580390197189,21052.907863801454,1708.862,49930.0,29.2182750859929,"Philadelphia, PA"
42,585.8922725588569,1,1,14074.39804477696,19880.70534420271,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
43,1030.956493069131,1,2,18117.95520831328,18566.928933204705,3188.3259206349207,166425.995,52.198551573064414,"Philadelphia, PA"
44,585.8916576033199,1,1,14068.684996527803,19880.70534420271,1888.522,49930.0,26.438664733585316,"Philadelphia, PA"
