,sqfeet,beds,baths,income,density,rental,sale,TBE,city
76,1366.856442328601,1,2,20217.67815233146,18536.694083450788,3445.054,175469.0,50.93359929916918,"Miami, FL"
77,978.2061488498406,1,2,13250.241600638145,18586.334289988416,2737.252619480519,114100.0,41.68413217982567,"Philadelphia, PA"
78,1416.649352730955,1,2,20186.205968556635,18578.322716530016,3620.676,242606.5,67.00585746971008,"Miami, FL"
79,1616.7706482632311,1,1,19854.61221535721,17864.039120620208,3749.152,334644.445,89.25870303471292,"Los Angeles, CA"
80,1369.390470859743,1,2,29220.506139727197,18593.524640598724,3214.964,162910.63095238095,50.67261435971941,"Philadelphia, PA"
81,1531.7384044233129,1,1,20217.7140183908,18835.72176027764,3665.742,272945.5,74.45845888772314,"Miami, FL"
82,1012.9608461160456,1,2,18659.242577661316,17804.94437077304,3072.380825396825,155198.495,50.51408136553343,"Philadelphia, PA"
83,1039.3359723182211,1,1,19894.082127710863,18821.85732305852,2681.302166666667,79959.75472222222,29.82123973801369,"Miami, FL"
84,1531.7384044233129,1,1,20217.7140183908,18607.202702687984,3673.47,285869.5,77.82001758555263,"Miami, FL"
85,1373.0736798983637,1,1,20210.46082107144,18640.7318046692,3422.696,173077.5,50.56759349939346,"Miami, FL"
86,1420.6380785265087,1,1,20012.89123876931,18536.52012153128,3627.966,258314.0,71.20077751555554,"Los Angeles, CA"
87,1021.2589909217636,1,1,19856.38341502037,18575.474681239957,3190.449587301587,161753.0,50.69912423747375,"Los Angeles, CA"
88,1369.390470859743,1,2,20593.283032813008,18579.01275638524,3444.864,173494.5,50.36323640062423,"Miami, FL"
89,1023.2309354615236,1,1,18793.55501232216,18566.115620221357,3184.641587301587,159315.495,50.02619309979912,"Philadelphia, PA"
90,1464.2222371826404,1,1,18635.981935750908,19261.29302197992,3531.888,228215.5,64.61572394141604,"Philadelphia, PA"
91,1624.7903669610546,1,1,20339.3109355382,18554.63895557057,3734.714,334119.945,89.46332838337823,"Miami, FL"
92,1531.7384044233129,1,1,20217.7140183908,18835.72176027764,3665.742,272945.5,74.45845888772314,"Miami, FL"
93,1046.0535771759464,1,1,19766.31021281163,18156.19538714416,2689.4031,107014.51087698412,39.79117555006319,"Los Angeles, CA"
94,1531.7384044233129,1,1,20217.7140183908,18835.72176027764,3665.742,272945.5,74.45845888772314,"Miami, FL"
95,1531.7384044233129,1,1,20359.48784323449,18835.72176027764,3665.742,272945.5,74.45845888772314,"Miami, FL"
96,1464.2222371826404,1,1,18496.764658235606,19261.29302197992,3531.888,228215.5,64.61572394141604,"Philadelphia, PA"
97,1046.0535771759464,1,1,19766.31021281163,18156.19538714416,2689.4031,107014.51087698412,39.79117555006319,"Los Angeles, CA"
98,1369.390470859743,1,2,29220.506139727197,18579.226909366105,3214.964,162910.63095238095,50.67261435971941,"Philadelphia, PA"
99,1680.6580226327878,1,1,20175.71553896598,17452.484284489536,3802.724,371508.395,97.6953349756648,"Los Angeles, CA"
