,sqfeet,beds,baths,income,density,rental,sale,ROI
55,3030.4117574964125,2,2,189957.61169860774,14013.60999679018,8643.94,1495207.74,172.97757041349197
56,3032.0548956258426,2,2,206005.20521803238,14007.052708209172,8643.94,1495207.74,172.97757041349197
57,3206.801723943891,2,2,203578.27651312706,13362.486366958055,8638.94,1431207.7,165.66936452851854
58,3033.2244220235684,1,1,192909.06345460017,14015.930833494967,8643.94,1495207.74,172.97757041349197
59,3013.31535890669,1,2,219375.72262106682,13829.828271398957,8643.94,1495207.74,172.97757041349197
60,2911.841902702025,1,2,200859.70538131346,13632.2430872666,8643.94,1495207.74,172.97757041349197
61,2934.3646291362866,2,2,192713.5056522215,13893.198341494804,8643.94,1495207.74,172.97757041349197
62,3012.4808573453697,1,1,174366.28124358229,13446.724808973333,8643.94,1495207.74,172.97757041349197
63,3028.647340279781,2,2,227949.41130894,22453.601609556314,8788.02,1878085.9,213.709789008218
64,3825.8127037148015,7,2,37794.74483359221,14325.0242479653,7892.22,249708.0,31.639766757642334
65,2067.327285255147,1,1,201682.61111030667,10753.683572721471,8150.676666666666,504987.0,61.95645105948259
66,2249.4715681361927,1,2,191402.24782446897,16173.143987429823,8683.85,1600922.0466666669,184.35625289090285
67,276.51387623054194,7,2,27610.58379526921,8403.632459631528,2087.88,77973.0,37.34553709983332
68,3216.8540782891882,2,1,227516.12236251574,22453.601609556314,8783.02,1814085.86,206.5446577600871
69,3209.949255129976,1,2,207909.67088164,13870.09695758652,8638.94,1431207.7,165.66936452851854
70,3040.2703191117857,1,2,178147.20988579426,14062.673890913564,8643.94,1495207.74,172.97757041349197
71,2982.8076191602236,2,2,184744.58656045588,13731.358485114648,8643.94,1495207.74,172.97757041349197
72,3015.365664214762,1,2,164650.32747749132,13635.591980827669,8643.94,1495207.74,172.97757041349197
73,2934.3646291362866,2,1,226918.18790700214,14007.054217103954,8643.94,1495207.74,172.97757041349197
74,3040.2703191117857,1,2,178058.49715442656,13341.788885483154,8643.94,1495207.74,172.97757041349197
75,3170.4123207970933,2,2,195630.13444087046,13785.411732676963,8638.94,1431207.7,165.66936452851854
76,3170.4123207970933,2,2,195630.13444087046,13660.94923034834,8638.94,1431207.7,165.66936452851854
77,2938.475229239636,1,1,178147.20988579426,13993.713100397666,8643.94,1495207.74,172.97757041349197
78,3222.886557852719,2,2,190061.16253107763,13862.506915338996,8638.94,1431207.7,165.66936452851854
79,3015.365664214762,1,1,189902.94517323741,13633.867043521239,8643.94,1495207.74,172.97757041349197
80,3192.917497899334,1,2,188841.03014676872,13869.106888898716,8638.94,1431207.7,165.66936452851854
81,2924.6432823984073,2,1,195824.43088046656,13771.63930791817,8643.94,1495207.74,172.97757041349197
82,3205.466072157326,2,2,195926.04047537895,14014.405502928257,8638.94,1431207.7,165.66936452851854
83,2921.3558313755907,2,2,194520.78587223863,13362.486366958055,8643.94,1495207.74,172.97757041349197
84,2913.4360011705844,1,1,218106.5133808859,14006.233080558455,8643.94,1495207.74,172.97757041349197
85,3015.365664214762,1,1,188786.3636213984,13635.591980827669,8643.94,1495207.74,172.97757041349197
86,3206.801723943891,2,2,203400.45716020756,13360.360271734467,8638.94,1431207.7,165.66936452851854
87,3033.2244220235684,1,1,192909.06345460017,14015.930833494967,8643.94,1495207.74,172.97757041349197
88,2983.1977100406702,1,2,176872.1456567357,13731.358485114648,8643.94,1495207.74,172.97757041349197
89,2938.475229239636,1,1,178147.20988579426,14015.930833494967,8643.94,1495207.74,172.97757041349197
90,3017.7149025024946,2,1,171745.4359800426,13746.68940760256,8643.94,1495207.74,172.97757041349197
91,3028.647340279781,2,1,227949.41130894,22453.601609556314,8788.02,1878085.9,213.709789008218
92,3040.2703191117857,2,2,178147.20988579426,14062.673890913564,8643.94,1495207.74,172.97757041349197
93,2979.7249285480157,1,1,226432.3274657348,14011.011752120428,8643.94,1495207.74,172.97757041349197
94,2934.3646291362866,2,2,206005.20521803238,14007.054217103954,8643.94,1495207.74,172.97757041349197
95,3203.7721128407716,2,2,195984.84221382497,13362.486366958055,8638.94,1431207.7,165.66936452851854
96,3033.2244220235684,1,1,199992.36656587562,14015.930833494967,8643.94,1495207.74,172.97757041349197
97,3015.613069504569,2,1,221635.39163546605,13771.63930791817,8643.94,1495207.74,172.97757041349197
98,3206.801723943891,2,2,186411.6132383085,13909.143572212422,8638.94,1431207.7,165.66936452851854
99,3030.4117574964125,2,2,189765.61685311174,13349.838307349357,8643.94,1495207.74,172.97757041349197
